relative_path,top_area,asset_class,lifecycle_status,size_bytes,modified_local,sha256,paper_use,notes
编程/runs/q2_human_run_20260911_221035/export_validation.json,编程,historical_run_evidence,HISTORICAL,6304,2026-09-11T22:11:05+08:00,19DB166ED716C47A0B6E5B645ABB14E10544FD2DB602ABC19B4D4284FB036254,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/human_feedback.md,编程,historical_run_evidence,HISTORICAL,1135,2026-09-11T22:10:36+08:00,28A40CF40AE3ECF26EEA616AB57C8271F5027695E376E6CFBBE095755C63E1BB,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/metrics_summary.csv,编程,historical_run_evidence,HISTORICAL,105046,2026-09-11T22:10:58+08:00,04AE8CD895643E0FC789BC1D408C7893CF5A36FE8636573F50A690AD8F9B8FB3,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/model_selection.csv,编程,historical_run_evidence,HISTORICAL,236,2026-09-11T22:10:36+08:00,33EA9C3B801B045E95E36C4D161A934171931D3AD5BFFBD1888356C3A8786419,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/monthly_metrics.csv,编程,historical_run_evidence,HISTORICAL,4517,2026-09-11T22:10:58+08:00,F12C28611D8F064EE68B7139778B69A604864395370F8E0759DF89D783BF2982,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/prediction_metrics.csv,编程,historical_run_evidence,HISTORICAL,44749,2026-09-11T22:10:56+08:00,65E928FF338028DB8CF135284022D13468856C6C0E6C5E4F4790D445C935623F,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/predictions_load.csv,编程,historical_run_evidence,HISTORICAL,10792895,2026-09-11T22:10:55+08:00,9DE7F527110D8051B3FA3A3D3FFADDE4AAFEBDC4D7FFD512CCA38BC84B0B7F58,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/predictions_pv.csv,编程,historical_run_evidence,HISTORICAL,10671109,2026-09-11T22:10:55+08:00,13FCD39E9B16FFFBC6122DAE1A64C2D24C5EDB7E473B033813441371B85350FD,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/result2_candidate.xlsx,编程,historical_run_evidence,HISTORICAL,483737,2026-09-11T22:11:04+08:00,4209AFE9C84E38B93548037F662549A4B8DD5CE78BD369C65688A3E47750D30A,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/run_manifest.json,编程,historical_run_evidence,HISTORICAL,5633,2026-09-11T22:11:05+08:00,02AE6519F0E4DA66650644F1A1DDF73BB89C78731DC6B35A7B1A4B69492BC9B3,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/solver.log,编程,historical_run_evidence,HISTORICAL,114410,2026-09-11T22:10:54+08:00,88979297897F2A76FA0852BB7A7C006C1DE41895CEAC708C24ED1D9E7DBCBCC5,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/solver_days.csv,编程,historical_run_evidence,HISTORICAL,29121,2026-09-11T22:10:58+08:00,A67978A27CB0A496B14F0417B722CE2DC1856F385AD0D268D394F1E9AE7DE34B,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_human_run_20260911_221035/warnings_and_failures.log,编程,historical_run_evidence,HISTORICAL,290,2026-09-11T22:10:36+08:00,00960253459D628269D06F5B13A5924E082D44C7E0B7561E1D48AA90A9D8B50D,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/assertions.json,编程,historical_run_evidence,HISTORICAL,62,2026-09-12T00:58:13+08:00,CDB6904FEC8DA1F148B2B4E589902D501F9205584FEDCED9E3394D73DE3B894E,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/config_snapshot.json,编程,historical_run_evidence,HISTORICAL,1727,2026-09-12T00:58:13+08:00,C1C15DAB47CC56D43C71AC91DA958066DB1B5D4F70BBE8C92BE7E64D67E3E74B,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/human_feedback.md,编程,historical_run_evidence,HISTORICAL,1200,2026-09-12T00:58:13+08:00,4D4911A5C14FE1EFCA580F5C2B7EA85C86461A133CC551870A480FA070AE5401,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/model_selection.csv,编程,historical_run_evidence,HISTORICAL,174,2026-09-12T00:58:13+08:00,310C173F615625D5B3C0AFB053A8EDB1F44063EEF0394D08E812B185F21DF732,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/run_manifest.json,编程,historical_run_evidence,HISTORICAL,7105,2026-09-12T00:58:13+08:00,8DE9C3101ECDF67764203B3671625C3336E22B2B6848BE9A460EA75F8499F21E,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/solver.log,编程,historical_run_evidence,HISTORICAL,26,2026-09-12T00:58:13+08:00,66FD9B10417CFFB954DBE05DAB35F056BE3772E967F1CD9F778B697147EA7158,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/solver_days.csv,编程,historical_run_evidence,HISTORICAL,105,2026-09-12T00:58:13+08:00,A25B4B63D863BC436BFB192790F9EE289F1A30BE7175BD6CE27E4FEC3B5B3288,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/baseline/warnings_and_failures.log,编程,historical_run_evidence,HISTORICAL,478,2026-09-12T00:58:13+08:00,79EB6D3405F757561DE637A4DC5AB4A3CE05546903B175CE552D9E1B4FD5DAAF,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_001710/experiment_manifest.json,编程,historical_run_evidence,HISTORICAL,504,2026-09-12T00:58:13+08:00,B018E3D5169E8790FC1D7E70DCC5325A03B4BEA763890C2998B9252A7D4C45FB,AUDIT_ONLY,旧运行、失败或非冻结结果
编程/runs/q2_low_complexity_20260912_002010/baseline/assertions.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,3371165,2026-09-12T00:58:13+08:00,1305A2473A07F7504D972B0DA5570D5A4B6C882F56197BA71E07C0DAA5644C6A,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/config_snapshot.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1727,2026-09-12T00:58:13+08:00,C1C15DAB47CC56D43C71AC91DA958066DB1B5D4F70BBE8C92BE7E64D67E3E74B,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/daily_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,163806,2026-09-12T00:58:13+08:00,CC855EB64DBAD60F436F63C6A7BFDB5C34048E7E477128CC7EBDAF8FF71FABF2,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/dispatch_timeseries.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,36887112,2026-09-12T00:58:13+08:00,0A5E9D237451E729A4B819576A4A41E35BED732F315DAA4D1C88634D5EA17092,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/export_validation.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,6392,2026-09-12T00:58:13+08:00,AFFD2C432CBD9C6F653977785473DC9DD3CF41C40949FDE54FE5F7C0FEA9F607,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/human_feedback.md,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1200,2026-09-12T00:58:13+08:00,B119C5FD44D023A135994A05E6996A3EC9F3B0F946F7F07E7AEBD063AB666115,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/metrics_summary.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,96086,2026-09-12T00:58:13+08:00,CFCB4DBE97A0993D24A274E25BA70ACBED2D45A1D81481D88EA13CCF40995982,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/model_selection.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,174,2026-09-12T00:58:13+08:00,310C173F615625D5B3C0AFB053A8EDB1F44063EEF0394D08E812B185F21DF732,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/monthly_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,4517,2026-09-12T00:58:13+08:00,F12C28611D8F064EE68B7139778B69A604864395370F8E0759DF89D783BF2982,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/prediction_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,44749,2026-09-12T00:58:13+08:00,65E928FF338028DB8CF135284022D13468856C6C0E6C5E4F4790D445C935623F,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/predictions_load.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,13794601,2026-09-12T00:58:13+08:00,9DF064331C9871964CD77AC7177EF0F3B74CF76AD65636F89955A3FB5D0F6DCC,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/predictions_pv.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,13672815,2026-09-12T00:58:13+08:00,D679ABBABC288F73008F5D90ED8FB6D97BBD6D49D02878ABFE26A462AD8B6B43,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/result2_candidate.xlsx,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,483738,2026-09-12T00:58:13+08:00,EDE5A585BDB55226BF5E3C37B5624E2ACC2600760D3FE79AC885A75BABBC03F2,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/run_manifest.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,7903,2026-09-12T00:58:13+08:00,2520CBE224A485365380C92E6535A1A328829298DBF2AFF33BAC5FC457D5FAAF,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/solver.log,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,114449,2026-09-12T00:58:13+08:00,90446F07996B6FAC576B654AC4770CBF097F60A4D74E108F60ACBD4CDFFE574A,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/solver_days.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,29160,2026-09-12T00:58:13+08:00,DE8BD19E7153B25DBEC43406C5608DC9552839FC6D57BDBBC9BBE1451B4464C9,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/baseline/warnings_and_failures.log,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,290,2026-09-12T00:58:13+08:00,00960253459D628269D06F5B13A5924E082D44C7E0B7561E1D48AA90A9D8B50D,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/comparison_daily.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,532058,2026-09-12T00:58:13+08:00,84AE2312150049B83FEBDC21E65887ECFD05A50F4EA49426EB6D88FAEDECFF7C,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/comparison_monthly.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,17845,2026-09-12T00:58:13+08:00,B9DD62EFF1429F3EF6474A04D1D8D566919ACA8FB6F14E11C764E6FAD48F7F76,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/comparison_prediction_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,198249,2026-09-12T00:58:13+08:00,7D7C25D94A0D6748CC9CAAE03C5DDC939C81C0FD3F93217313DD753994524F91,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/comparison_report.md,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1450,2026-09-12T00:58:13+08:00,6FC602F978D8E677149643540C651AD456DE046EBCFDAD69B2DB2F0FDE39321B,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/comparison_solver.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,380,2026-09-12T00:58:13+08:00,1457E253BFFB247B0F7F035905B098D60143839FC5915E22D5E4176AE0F79DD5,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/comparison_summary.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,2580,2026-09-12T00:58:13+08:00,6C585793EA902871AC3BB75E18B08D82A3E2688E10201CF7956E1D7D01F9C03C,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/experiment_manifest.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,452,2026-09-12T00:58:13+08:00,96BB17BB6CEF00C9FF938D4301C8283ECFD55A43DDC9C1C6C617A9CA3CE45645,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/assertions.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,3370699,2026-09-12T00:58:13+08:00,BD4A55270A68E4E5FEF7B39FE035FEAD4D06524B3C3835635C0320509F926B92,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/config_snapshot.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1726,2026-09-12T00:58:13+08:00,8A6A393E08E6C302C03BBE860229184BFE3BFBE101D9F27BA07D04BBFDFEEEA4,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/daily_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,161677,2026-09-12T00:58:13+08:00,C775A7DCCA624C118D1B181BAEADD665F12FAE619E1034162C8BCCC64B21AC0A,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/dispatch_timeseries.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,38030182,2026-09-12T00:58:14+08:00,ADE050A5E0FAFCF4E4BF410534B5181B6DC1C1B3043DA34857937568ED119A68,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/export_validation.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,6403,2026-09-12T00:58:14+08:00,B987C05411E7D9C7A9053FFE584EBD3F74769B3EF1BD7D95944C20560ABAED6B,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/human_feedback.md,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1204,2026-09-12T00:58:14+08:00,0D31BDBFAAD411678B7B6442448B55A192418FBC8A02A53F7D17C97A1D029299,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/metrics_summary.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,92177,2026-09-12T00:58:14+08:00,4B414EB51DEC77A48AA12BF446526DEC09AF08C1FA90DE14B347AFB238E367B4,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/model_selection.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,179,2026-09-12T00:58:14+08:00,A5E3B35B7DE8B1D2095A0024D8A68A8888DE07FBE18C13C87FB41D9760375C13,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/monthly_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,4441,2026-09-12T00:58:14+08:00,9CC050C25EBB75EAE218BAB3A77E53D3D915E6A28AB674AE82D4B515B79C70C2,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/prediction_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,44749,2026-09-12T00:58:14+08:00,65E928FF338028DB8CF135284022D13468856C6C0E6C5E4F4790D445C935623F,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/predictions_load.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,15876226,2026-09-12T00:58:14+08:00,E0E2252A5E7B7FE8566358A6C1A0B72864E91D8E7611FB252D53DFC81FAC253C,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/predictions_pv.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,15754440,2026-09-12T00:58:14+08:00,7792154EF3038179127861A24F7B9DB743CF8E06EB22E0AF9DCB9E9EEDA69EFC,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/result2_candidate.xlsx,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,444988,2026-09-12T00:58:14+08:00,15A814C23372BCB7771F4CF52A6D8098EA1BF65342777ABF5FCF97C1F97C6376,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/run_manifest.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,7892,2026-09-12T00:58:14+08:00,AE7A00346BB6038CA1BE67C877AD1D13CEEA5703062385CF20A5B9792DA64577,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/solver.log,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,114797,2026-09-12T00:58:14+08:00,422454CD14302DDEFEDE347B8561F178FC10E3121B1218350942352B69A88EE5,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/solver_days.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,29508,2026-09-12T00:58:14+08:00,330999E109C734C0600678A21609640F97DAD5E229035F5AC56CD5F285A42D22,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/recent_buffer/warnings_and_failures.log,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,290,2026-09-12T00:58:14+08:00,00960253459D628269D06F5B13A5924E082D44C7E0B7561E1D48AA90A9D8B50D,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/assertions.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,3366902,2026-09-12T00:58:14+08:00,1D6018480D4225EACD64BCE96E0DC4FCFB0D8D4EE6DF657CC7B5361F1055AA5E,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/config_snapshot.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1714,2026-09-12T00:58:14+08:00,021F2C8ACC74A595E0F182C0BB29F8F22AF718D9F500ED2BADBE30F4ABEE7CE6,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/daily_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,164245,2026-09-12T00:58:14+08:00,912485C6EC951D213362DB328D69E9E559C9BF33A5DF178D99A65F8DE4918B5F,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/dispatch_timeseries.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,36319217,2026-09-12T00:58:14+08:00,8ED64707BAAB89C7AC2EB7E6F0C20DEFE52A4D54DA809898BC4116D90C810CE6,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/export_validation.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,6391,2026-09-12T00:58:14+08:00,A4067BDE1F3166B749D20D12EF3265F3E62BA752B348E6E3009B0758B8058089,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/human_feedback.md,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,1186,2026-09-12T00:58:14+08:00,6EA26C388BFCE804AA4BA7FDEAFC260DF2B06611A8907344CE5C80DF7340EAC3,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/metrics_summary.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,84518,2026-09-12T00:58:14+08:00,4316DC3696FDB12D6BA4E607E69A85DC051EB7F4EF2A1AEA6BEEC68A017FCB2A,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/model_selection.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,173,2026-09-12T00:58:14+08:00,7DE01256E6A4F8B5BAD428CBF42CD6CF342A2A0CE75F7789D615DA25359D55E8,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/monthly_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,4398,2026-09-12T00:58:14+08:00,74D37753E3D657324B0691AE3FE49C37859CD234739B74F3BB32E488F773518A,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/prediction_metrics.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,44958,2026-09-12T00:58:14+08:00,6CDC76C393D728950A70F1B9E63625534F9BF3AE2598A51045CA681A65FFC5E5,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/predictions_load.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,12272023,2026-09-12T00:58:14+08:00,C58A5FCD8A36D0BF6CA77F4BC4D8AA0BBB47322518836C5CA524165D1F946C96,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/predictions_pv.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,12150276,2026-09-12T00:58:14+08:00,3D230AEB49DE7A724F0D0CBD41E0E892FBA7DD757ADC1090264F9EB174947410,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/result2_candidate.xlsx,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,507638,2026-09-12T00:58:14+08:00,4462ADC8B5B483B0F238902C4EF65BCC82CB1640239FC94210823883AF8337E7,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/run_manifest.json,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,7843,2026-09-12T00:58:14+08:00,D8EE9201A22E9CADB28EE79C9D0C8BA5D9C3506A3AF9DF78038432A4C0A66B9B,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/solver.log,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,114625,2026-09-12T00:58:14+08:00,652914EB100E305DD36FE349C46CF411DA7BF62EF648A3CDC9A636D6D27E8A08,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/solver_days.csv,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,29336,2026-09-12T00:58:14+08:00,2D985AA7FB6A45B7FA50ED3726164E4E8939A0F54B050263E1AA7B8ADB375BAD,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday/warnings_and_failures.log,编程,q2_ablation_run_evidence,PASSED_EVIDENCE,290,2026-09-12T00:58:14+08:00,00960253459D628269D06F5B13A5924E082D44C7E0B7561E1D48AA90A9D8B50D,COMPARISON_EVIDENCE,Q2保留公平对照
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/assertions.json,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,3370995,2026-09-12T00:58:14+08:00,768B20AFEB08F01154E285A87392BA33965C1D86DCBF9FB8695E8D6A5FF53703,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/config_snapshot.json,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,1728,2026-09-12T00:58:14+08:00,28CDEA5CD9230457597453139D1B0E5F55C8267EF574D99939A6321B69928F9E,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/daily_metrics.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,166877,2026-09-12T00:58:14+08:00,074EC56031667D72DC870DBBF7280BF391B74DEC5CDF37BD1BC716A61C8DCDE3,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/dispatch_timeseries.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,38000639,2026-09-12T00:58:14+08:00,04130044EAB5864A5ADBD6D3CD3EDFA534B7AF843198300FC7A99B22693E09A3,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/export_validation.json,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,6404,2026-09-12T00:58:14+08:00,E35D8CCFD03567A34A34779BC715A64141450F40AA9C61F385379BAAC2591F82,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/human_feedback.md,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,1207,2026-09-12T00:58:14+08:00,00BD47C890E42ACFF1964BE7E9388EA97676808C91E20430A369CF352FCF5684,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/metrics_summary.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,93700,2026-09-12T00:58:14+08:00,776A8F0335F6AB43113E4BFEA4FC78C9805CFB8E46F19CDDD752EFBD6F915200,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/model_selection.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,180,2026-09-12T00:58:14+08:00,1034AC8AEAA63278802D6A846D02AFD7996A824DA35092CEA0054631F2BFDC31,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/monthly_metrics.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,4477,2026-09-12T00:58:14+08:00,E282D8D291EB2BA1BF634136FB64C02B4068E2C9B2C6569E811C8C7BBACA6A13,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/prediction_metrics.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,44958,2026-09-12T00:58:14+08:00,6CDC76C393D728950A70F1B9E63625534F9BF3AE2598A51045CA681A65FFC5E5,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/predictions_load.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,15976851,2026-09-12T00:58:14+08:00,D1412C3CFA6D02842AE45EB92C81BDAA14509D14A7D14C35585DCBE4F30FB065,RESULT_EVIDENCE,Q2冻结主模型运行证据
